Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 13:00:26,7,2018-03-08 13:00:00,574.4921076053935,3.0382650471839208,-559.5863691521021,-130.01644957486872,438666.57363084785,8023547.543550424
2018-03-08 13:01:49,7,2018-03-08 13:02:00,574.4926605414327,3.0382650471839208,-559.5869077416952,-130.0165747128466,438666.5730922583,8023547.543425287
2018-03-08 13:03:10,7,2018-03-08 13:03:00,574.4924844556792,3.0382650471839208,-559.5867362246524,-130.01653486191708,438666.5732637753,8023547.5434651375
2018-03-08 13:04:31,7,2018-03-08 13:04:00,574.4919931383952,3.0382650471839208,-559.5862576550577,-130.01642366921655,438666.5737423449,8023547.54357633
2018-03-08 13:05:50,7,2018-03-08 13:06:00,574.4921102395961,3.0382650471839208,-559.5863717179577,-130.0164501710295,438666.573628282,8023547.543549828
2018-03-08 13:07:10,7,2018-03-08 13:07:00,574.4922160143835,3.0382650471839208,-559.5864747483188,-130.0164741094999,438666.57352525165,8023547.54352589
2018-03-08 13:08:30,7,2018-03-08 13:08:00,574.4922271656717,3.0382650471839208,-559.5864856102763,-130.0164766332089,438666.5735143897,8023547.543523367
2018-03-08 13:09:49,7,2018-03-08 13:10:00,574.4918455518293,3.0382650471839208,-559.5861138977642,-130.016390268094,438666.5738861022,8023547.543609732
2018-03-08 13:11:06,7,2018-03-08 13:11:00,574.492355568968,3.0382650471839208,-559.5866106820282,-130.01650569286087,438666.57338931796,8023547.5434943065
2018-03-08 13:12:28,7,2018-03-08 13:12:00,574.4920742691224,3.0382650471839208,-559.5863366807719,-130.01644203035497,438666.5736633192,8023547.543557969
2018-03-08 13:13:48,7,2018-03-08 13:14:00,574.4922790826935,3.0382650471839208,-559.5865361802621,-130.01648838283393,438666.5734638197,8023547.543511617
2018-03-08 13:15:10,7,2018-03-08 13:15:00,574.4921982268091,3.0382650471839208,-559.5864574222597,-130.0164700838967,438666.57354257774,8023547.543529916
2018-03-08 13:16:33,7,2018-03-08 13:16:00,574.4922032053662,3.0382650471839208,-559.5864622716434,-130.01647121062118,438666.57353772834,8023547.543528789
2018-03-08 13:17:53,7,2018-03-08 13:18:00,574.4921356241001,3.0382650471839208,-559.5863964438369,-130.01645591593535,438666.57360355614,8023547.543544084
2018-03-08 13:19:13,7,2018-03-08 13:19:00,574.4925567899711,3.0382671259794547,-559.5865364031279,-130.0177144985598,438666.57346359687,8023547.542285501
2018-03-08 13:20:35,7,2018-03-08 13:20:00,574.4924675239547,3.03826765536832,-559.5863806232462,-130.0179905349161,438666.57361937675,8023547.542009464
2018-03-08 13:21:57,7,2018-03-08 13:22:00,574.4924780799014,3.038267847688708,-559.5863659001815,-130.01810054378635,438666.5736340998,8023547.541899456
2018-03-08 13:23:16,7,2018-03-08 13:23:00,574.492388142097,3.0382675470605127,-559.5863173830306,-130.01791196180602,438666.57368261693,8023547.542088037
2018-03-08 13:24:36,7,2018-03-08 13:24:00,574.4921879402946,3.0382674048301683,-559.5861408682459,-130.01778706242592,438666.5738591317,8023547.542212937
2018-03-08 13:25:58,7,2018-03-08 13:26:00,574.4922054270788,3.0382671245047597,-559.5861943485783,-130.01763415377232,438666.5738056514,8023547.542365846
2018-03-08 13:27:19,7,2018-03-08 13:27:00,574.4924080792907,3.0382670273412216,-559.5864043756676,-130.01762564611803,438666.5735956243,8023547.542374354
2018-03-08 13:28:53,7,2018-03-08 13:29:00,574.4923169702492,3.0382666996769507,-559.5863582326705,-130.01742167010798,438666.5736417673,8023547.542578329
2018-03-08 13:30:23,7,2018-03-08 13:30:00,574.4927345247387,3.0382667857923353,-559.5867537566492,-130.01756435884832,438666.57324624335,8023547.5424356405
2018-03-08 13:31:41,7,2018-03-08 13:32:00,574.4927404281303,3.0382666710827424,-559.5867744211278,-130.0175015049169,438666.5732255789,8023547.5424984945
2018-03-08 13:33:03,7,2018-03-08 13:33:00,574.4925418381166,3.0382660105443815,-559.5866668651873,-130.01708693217975,438666.57333313476,8023547.542913067
2018-03-08 13:34:26,7,2018-03-08 13:34:00,574.4922386596713,3.0382653726137767,-559.5864544947796,-130.01666134062498,438666.5735455052,8023547.543338659
2018-03-08 13:35:46,7,2018-03-08 13:36:00,574.4924414871891,3.0382656640891996,-559.5866141630331,-130.01687034944422,438666.57338583696,8023547.54312965
2018-03-08 13:37:06,7,2018-03-08 13:37:00,574.4923340906173,3.038265574660301,-559.5865211802425,-130.01679600066868,438666.57347881974,8023547.543203999
2018-03-08 13:38:26,7,2018-03-08 13:38:00,574.4920550172767,3.038265550431126,-559.5862524979536,-130.01671928359863,438666.573747502,8023547.543280716
2018-03-08 13:39:49,7,2018-03-08 13:40:00,574.4921540062521,3.0382652442327505,-559.5863887294445,-130.01657034194622,438666.5736112705,8023547.543429658
2018-03-08 13:41:08,7,2018-03-08 13:41:00,574.4925595588821,3.0382650471839208,-559.5868093792319,-130.0165518589335,438666.57319062075,8023547.543448141
