Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 15:37:16,18,2018-03-08 14:45:00,685.9826186975921,4.224062790922248,-107.0576591411515,-677.5771622290874,439119.10234085884,8022999.98283777
2018-03-08 15:45:55,18,2018-03-08 15:38:00,685.9824200711511,4.224062790922248,-107.05762814257918,-677.5769660364484,439119.1023718574,8022999.9830339635
2018-03-08 15:48:34,18,2018-03-08 15:46:00,685.9827654202765,4.224062790922248,-107.05768203938055,-677.5773071539548,439119.1023179606,8022999.982692846
2018-03-08 15:50:57,18,2018-03-08 15:49:00,685.9829903313292,4.224062790922248,-107.05771714005245,-677.577529309136,439119.1022828599,8022999.98247069
2018-03-08 15:53:28,18,2018-03-08 15:51:00,685.9830065734732,4.224062790922248,-107.05771967487748,-677.5775453522623,439119.1022803251,8022999.982454647
2018-03-08 15:55:49,18,2018-03-08 15:54:00,685.9830357920173,4.224062790922248,-107.05772423485996,-677.5775742127869,439119.1022757651,8022999.982425787
2018-03-08 15:58:09,18,2018-03-08 15:56:00,685.9829247736103,4.224062790922248,-107.0577069088079,-677.5774645547065,439119.1022930912,8022999.982535445
2018-03-08 16:00:42,18,2018-03-08 15:59:00,685.9826024868686,4.224062790922248,-107.05765661123009,-677.5771462169965,439119.1023433887,8022999.982853782
2018-03-08 16:03:04,18,2018-03-08 16:01:00,685.9829609839002,4.224062790922248,-107.05771255995525,-677.5775003213056,439119.10228744004,8022999.982499679
2018-03-08 16:05:23,18,2018-03-08 16:03:00,685.9825901217177,4.224062790922248,-107.05765468146676,-677.5771340033579,439119.10234531853,8022999.982865997
2018-03-08 16:07:44,18,2018-03-08 16:06:00,685.9828770240424,4.224062790922248,-107.05769945678678,-677.5774173902217,439119.10230054316,8022999.982582609
2018-03-08 16:10:05,18,2018-03-08 16:08:00,685.9827247640985,4.224062790922248,-107.05767569438707,-677.5772669959437,439119.10232430557,8022999.982733004
2018-03-08 16:12:24,18,2018-03-08 16:10:00,685.9826680927112,4.224062790922248,-107.05766684998504,-677.57721101896,439119.10233315,8022999.982788981
2018-03-08 16:14:43,18,2018-03-08 16:13:00,685.9830151659638,4.224062790922248,-107.05772101586177,-677.5775538394677,439119.1022789841,8022999.98244616
2018-03-08 16:17:03,18,2018-03-08 16:15:00,685.9831206243429,4.224057914164998,-107.06104185467292,-677.5771359029934,439119.0989581453,8022999.982864097
2018-03-08 16:19:29,18,2018-03-08 16:17:00,685.9833502850954,4.2240611258480465,-107.05890153342939,-677.5777065922546,439119.10109846655,8022999.982293407
2018-03-08 16:21:55,18,2018-03-08 16:20:00,685.9833551455869,4.22406204482451,-107.05827961397407,-677.5778097775137,439119.101720386,8022999.9821902225
2018-03-08 16:24:48,18,2018-03-08 16:22:00,685.9830464944521,4.224063143112771,-107.05748726872177,-677.5776224887575,439119.1025127313,8022999.9823775105
2018-03-08 16:27:13,18,2018-03-08 16:25:00,685.9832422299229,4.224063537205623,-107.05725078746504,-677.5778580164103,439119.1027492125,8022999.982141983
2018-03-08 16:30:19,18,2018-03-08 16:28:00,685.982962944823,4.224063623851607,-107.05714849175412,-677.5775914294783,439119.10285150824,8022999.98240857
2018-03-08 16:33:16,18,2018-03-08 16:31:00,685.9829013054186,4.224063928065009,-107.05693274390015,-677.5775631135285,439119.1030672561,8022999.982436886
2018-03-08 16:35:54,18,2018-03-08 16:34:00,685.9827073296652,4.224064757267544,-107.05634062244278,-677.577460286179,439119.10365937755,8022999.982539713
2018-03-08 16:38:56,18,2018-03-08 16:36:00,685.9828898352738,4.224064858789857,-107.05630031551776,-677.5776514241796,439119.10369968443,8022999.982348575
2018-03-08 16:42:07,18,2018-03-08 16:39:00,685.9829661414465,4.2240655011721735,-107.05587696008911,-677.5777955663269,439119.10412303987,8022999.9822044335
2018-03-08 16:45:14,18,2018-03-08 16:43:00,685.9826136059313,4.224065775359561,-107.05563615949573,-677.5774767036683,439119.1043638405,8022999.982523296
2018-03-08 16:48:05,18,2018-03-08 16:46:00,685.9828633530434,4.2240651198238055,-107.05611931186458,-677.5776532117363,439119.1038806881,8022999.982346788
2018-03-08 16:51:04,18,2018-03-08 16:49:00,685.9824236935137,4.224063896998146,-107.05687925628114,-677.5770880278741,439119.1031207437,8022999.982911971
