Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 15:37:24,16,2018-03-08 14:45:00,467.27515956715536,4.208950623069024,-79.89157099030004,-460.3948431870326,439146.26842900965,8023217.165156812
2018-03-08 15:46:02,16,2018-03-08 15:38:00,467.275164962072,4.208950623069024,-79.89157191268669,-460.3948485025127,439146.2684280873,8023217.165151497
2018-03-08 15:48:41,16,2018-03-08 15:46:00,467.2750924444169,4.208950623069024,-79.89155951410467,-460.3947770526319,439146.2684404859,8023217.165222947
2018-03-08 15:51:02,16,2018-03-08 15:49:00,467.2750103629458,4.208950623069024,-79.89154548036556,-460.39469617975595,439146.2684545196,8023217.16530382
2018-03-08 15:53:35,16,2018-03-08 15:51:00,467.2751896751141,4.208950623069024,-79.89157613795679,-460.3948728516717,439146.268423862,8023217.165127148
2018-03-08 15:55:56,16,2018-03-08 15:54:00,467.27521088806606,4.208950623069024,-79.89157976480475,-460.3948937522771,439146.2684202352,8023217.165106247
2018-03-08 15:58:16,16,2018-03-08 15:56:00,467.27536959633056,4.208950623069024,-79.89160689967895,-460.3950501236677,439146.2683931003,8023217.164949876
2018-03-08 16:00:48,16,2018-03-08 15:59:00,467.2752243860005,4.208950623069024,-79.89158207259099,-460.3949070514634,439146.2684179274,8023217.165092948
2018-03-08 16:03:10,16,2018-03-08 16:01:00,467.27496177811173,4.208950623069024,-79.89153717365669,-460.39464831030125,439146.2684628263,8023217.165351689
2018-03-08 16:05:30,16,2018-03-08 16:03:00,467.2751814678024,4.208950623069024,-79.8915747347257,-460.39486476520716,439146.26842526527,8023217.165135235
2018-03-08 16:07:51,16,2018-03-08 16:06:00,467.27524515217766,4.208950623069024,-79.89158562305282,-460.39492751187237,439146.26841437694,8023217.165072488
2018-03-08 16:10:12,16,2018-03-08 16:08:00,467.2752738270738,4.208950623069024,-79.89159052569413,-460.3949557645497,439146.2684094743,8023217.165044235
2018-03-08 16:12:30,16,2018-03-08 16:10:00,467.2754043129412,4.208950623069024,-79.89161283529207,-460.3950843290993,439146.2683871647,8023217.164915671
2018-03-08 16:14:49,16,2018-03-08 16:13:00,467.2752368651925,4.208950623069024,-79.8915842061995,-460.39491934690756,439146.2684157938,8023217.165080653
2018-03-08 16:17:09,16,2018-03-08 16:15:00,467.275438482165,4.20894511107939,-79.89415636922075,-460.3946776264362,439146.26584363077,8023217.165322373
2018-03-08 16:19:35,16,2018-03-08 16:17:00,467.2754595665936,4.208947577935146,-79.89302424665445,-460.3948954863582,439146.2669757533,8023217.165104513
2018-03-08 16:22:01,16,2018-03-08 16:20:00,467.2753627540251,4.208948577258534,-79.89254761066954,-460.3948799380621,439146.2674523893,8023217.1651200615
2018-03-08 16:24:54,16,2018-03-08 16:22:00,467.2750272494614,4.208949380397918,-79.89212048665378,-460.3946135383546,439146.2678795133,8023217.165386462
2018-03-08 16:27:20,16,2018-03-08 16:25:00,467.27542140515175,4.208949139304463,-79.89229887545055,-460.39498262878345,439146.26770112454,8023217.165017371
2018-03-08 16:30:24,16,2018-03-08 16:28:00,467.2750364171037,4.2089498251998805,-79.89191726964746,-460.3946581071346,439146.26808273036,8023217.165341892
2018-03-08 16:33:21,16,2018-03-08 16:31:00,467.27516194962107,4.2089506046418235,-79.89157988142601,-460.39484406224005,439146.26842011855,8023217.165155937
2018-03-08 16:36:01,16,2018-03-08 16:34:00,467.27503394328795,4.20895111200243,-79.89132440960591,-460.3947584744857,439146.26867559034,8023217.1652415255
2018-03-08 16:39:03,16,2018-03-08 16:36:00,467.2748202022239,4.20895109581531,-79.89129531815816,-460.394546587389,439146.26870468183,8023217.165453413
2018-03-08 16:42:13,16,2018-03-08 16:39:00,467.27490512279047,4.208950890821172,-79.89140421546571,-460.39461388030367,439146.2685957845,8023217.165386119
2018-03-08 16:45:20,16,2018-03-08 16:43:00,467.2748383727184,4.20895049618667,-79.89157449057113,-460.39451658514315,439146.2684255094,8023217.165483414
