Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 13:00:13,1,2018-03-08 13:00:00,47.40465086068235,3.5270156859169375,-35.73133153311983,-31.1524135516571,439190.42866846686,8023646.407586448
2018-03-08 13:30:12,1,2018-03-08 13:30:00,47.404678127810385,3.5270156859169375,-35.731352085761266,-31.15243147050754,439190.4286479142,8023646.407568529
2018-03-08 14:00:11,1,2018-03-08 14:00:00,47.40469009136304,3.5270156859169375,-35.731361103308245,-31.152439332469037,439190.4286388967,8023646.407560667
2018-03-08 14:30:13,1,2018-03-08 14:29:00,47.404585059536146,3.5270156859169375,-35.73128193540046,-31.152370309813076,439190.42871806456,8023646.40762969
2018-03-08 16:00:10,1,2018-03-08 15:59:00,47.40464704797212,3.5270156859169375,-35.731328659283385,-31.152411046098607,439190.4286713407,8023646.407588953
2018-03-08 16:30:12,1,2018-03-08 16:28:00,47.40468022153693,3.5270156859169375,-35.73135366391101,-31.152432846419696,439190.4286463361,8023646.407567153
2018-03-08 17:00:12,1,2018-03-08 17:00:00,47.404711398916405,3.5270156859169375,-35.731377163910736,-31.15245333492876,439190.4286228361,8023646.407546665
2018-03-08 17:30:12,1,2018-03-08 17:28:00,47.40491553236116,3.5270156859169375,-35.73153102982176,-31.152587483147876,439190.4284689702,8023646.407412517
2018-03-08 18:00:13,1,2018-03-08 18:00:00,47.40480715640099,3.5270156859169375,-35.73144934126815,-31.152516262863177,439190.4285506587,8023646.407483737
2018-03-08 18:30:22,1,2018-03-08 18:28:00,47.4046483715124,3.5270156859169375,-35.731329656903995,-31.15241191587559,439190.42867034307,8023646.407588083
2018-03-08 19:00:12,1,2018-03-08 18:59:00,47.404792980121634,3.5270156859169375,-35.731438655874875,-31.15250694678745,439190.4285613441,8023646.407493053
2018-03-08 19:30:19,1,2018-03-08 19:29:00,47.40487433324209,3.5270156859169375,-35.73149997591975,-31.152560408758085,439190.4285000241,8023646.40743959
2018-03-08 20:00:08,1,2018-03-08 19:58:00,47.404812556971734,3.5270156859169375,-35.731453411957,-31.15251981189919,439190.428546588,8023646.407480188
2018-03-08 20:30:17,1,2018-03-08 20:30:00,47.40479676697891,3.5270156859169375,-35.73144151022462,-31.152509435356443,439190.4285584898,8023646.4074905645
2018-03-08 21:00:11,1,2018-03-08 20:59:00,47.404894874031825,3.5270143815791553,-35.73155609202169,-31.15252730133972,439190.42844390793,8023646.407472698
2018-03-08 21:30:14,1,2018-03-08 21:29:00,47.4047878985105,3.5270141405410795,-35.73148296788666,-31.152448388824798,439190.42851703207,8023646.407551611
2018-03-08 22:00:10,1,2018-03-08 22:00:00,47.40477379053482,3.527013715303634,-35.73148558114347,-31.152423923289078,439190.42851441883,8023646.407576077
2018-03-08 22:30:17,1,2018-03-08 22:30:00,47.404880452055075,3.527013223983295,-35.73158128342297,-31.15247646110612,439190.42841871653,8023646.407523539
2018-03-08 23:00:10,1,2018-03-08 23:00:00,47.404680755726474,3.527013641345726,-35.73141775985063,-31.152360142104406,439190.4285822401,8023646.407639857
2018-03-08 23:30:12,1,2018-03-08 23:30:00,47.40476065467958,3.527010669499271,-35.7315705639512,-31.152306459728365,439190.428429436,8023646.40769354
2018-03-09 00:00:12,1,2018-03-08 23:59:00,47.404763776819486,3.5270101220331815,-35.73158997210661,-31.1522889496311,439190.4284100279,8023646.40771105
2018-03-09 00:30:11,1,2018-03-09 00:30:00,47.4046739546353,3.527008112456299,-35.7315848708919,-31.152158117207993,439190.4284151291,8023646.407841883
2018-03-09 01:00:11,1,2018-03-09 00:58:00,47.404888498279554,3.5270086076401643,-35.73173115845498,-31.152316799143765,439190.4282688415,8023646.4076832
2018-03-09 01:30:11,1,2018-03-09 01:29:00,47.40501540235559,3.5270102220499435,-35.73177652040982,-31.15245788044758,439190.42822347954,8023646.407542119
2018-03-09 02:00:08,1,2018-03-09 02:00:00,47.4047547280797,3.5270113894831012,-35.7315436675841,-31.152328291171507,439190.4284563324,8023646.407671709
2018-03-09 02:30:08,1,2018-03-09 02:28:00,47.404783973907115,3.527012462869685,-35.73153227322351,-31.152385864013493,439190.42846772674,8023646.407614135
2018-03-09 03:00:11,1,2018-03-09 02:59:00,47.40481877052011,3.527012070167301,-35.73157073492241,-31.152394698980878,439190.42842926504,8023646.407605301
2018-03-09 03:30:10,1,2018-03-09 03:30:00,47.40485277694571,3.527013195986042,-35.731561295403424,-31.152457273812693,439190.4284387046,8023646.407542726
2018-03-09 04:00:21,1,2018-03-09 03:59:00,47.404779166048286,3.52701328979278,-35.73150288864508,-31.152412251711002,439190.4284971113,8023646.407587748
2018-03-09 04:30:11,1,2018-03-09 04:29:00,47.404814753871236,3.527014034337966,-35.7315065186738,-31.15246224225013,439190.4284934813,8023646.407537757
2018-03-09 05:00:11,1,2018-03-09 04:59:00,47.40503450892668,3.5270156859169375,-35.73162070859863,-31.15266566972039,439190.4283792914,8023646.40733433
2018-03-09 05:30:08,1,2018-03-09 05:28:00,47.405032066875165,3.527017111777381,-35.73157444851066,-31.152715013173452,439190.42842555145,8023646.407284986
2018-03-09 06:00:10,1,2018-03-09 06:00:00,47.40494154328825,3.527018371387283,-35.7314669760751,-31.152700532381314,439190.4285330239,8023646.407299467
2018-03-09 06:30:08,1,2018-03-09 06:28:00,47.40489508637662,3.527019049788273,-35.731410825175104,-31.152694242921164,439190.4285891748,8023646.407305757
2018-03-09 07:00:10,1,2018-03-09 06:58:00,47.40499052258149,3.5270221282737753,-35.7313868566765,-31.15286695866958,439190.4286131433,8023646.407133041
2018-03-09 07:30:12,1,2018-03-09 07:29:00,47.40486492534718,3.5270233479489086,-35.73125419178859,-31.152828001197605,439190.4287458082,8023646.407171998
2018-03-09 08:00:11,1,2018-03-09 08:00:00,47.40476708705122,3.5270253935061695,-35.73111672167213,-31.152836795383767,439190.4288832783,8023646.407163205
2018-03-09 08:30:13,1,2018-03-09 08:28:00,47.40490556066492,3.5270274312709207,-35.73115761308459,-31.153000607396827,439190.4288423869,8023646.406999392
2018-03-09 09:00:12,1,2018-03-09 08:59:00,47.405015555927775,3.5270275920876397,-35.73123551140574,-31.153078638975817,439190.42876448855,8023646.406921361
2018-03-09 09:30:29,1,2018-03-09 09:29:00,47.40488851376335,3.5270270465295748,-35.73115674992721,-31.152975657462694,439190.42884325003,8023646.407024343
2018-03-09 10:00:12,1,2018-03-09 09:59:00,47.4047459713882,3.5270263621409623,-35.731070630117095,-31.152857529244887,439190.42892936984,8023646.407142471
2018-03-09 10:30:11,1,2018-03-09 10:28:00,47.404937313686034,3.527027310709437,-35.73118530258426,-31.153017166670857,439190.42881469737,8023646.406982833
