Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 13:01:30,4,2018-03-08 13:00:00,375.7359641906439,3.7567874460233353,-219.53135328104383,-304.93195915296633,439006.6286467189,8023372.628040846
2018-03-08 13:02:53,4,2018-03-08 13:02:00,375.73618790915356,3.7567874460233353,-219.53148399311775,-304.9321407137696,439006.62851600687,8023372.627859286
2018-03-08 13:04:13,4,2018-03-08 13:03:00,375.7363944619608,3.7567874460233353,-219.5316046757824,-304.93230834358997,439006.62839532417,8023372.627691656
2018-03-08 13:05:33,4,2018-03-08 13:04:00,375.7364033408024,3.7567874460233353,-219.53160986342556,-304.932315549295,439006.6283901365,8023372.627684451
2018-03-08 13:06:51,4,2018-03-08 13:06:00,375.73580956715887,3.7567874460233353,-219.53126293913837,-304.9318336668626,439006.6287370608,8023372.628166333
2018-03-08 13:08:12,4,2018-03-08 13:07:00,375.73621533530945,3.7567874460233353,-219.53150001740542,-304.9321629717173,439006.6284999826,8023372.627837027
2018-03-08 13:09:31,4,2018-03-08 13:08:00,375.73612674517483,3.7567874460233353,-219.5314482568234,-304.9320910755832,439006.62855174317,8023372.627908924
2018-03-08 13:10:50,4,2018-03-08 13:10:00,375.7361345007154,3.7567874460233353,-219.53145278815535,-304.932097369663,439006.6285472118,8023372.62790263
2018-03-08 13:12:09,4,2018-03-08 13:11:00,375.7361474286434,3.7567874460233353,-219.53146034155918,-304.9321078614413,439006.62853965844,8023372.627892138
2018-03-08 13:13:30,4,2018-03-08 13:12:00,375.73635114171054,3.7567874460233353,-219.53157936504792,-304.9322731866446,439006.62842063495,8023372.627726813
2018-03-08 13:14:53,4,2018-03-08 13:14:00,375.73596302663344,3.7567874460233353,-219.531352600947,-304.93195820830306,439006.628647399,8023372.628041792
2018-03-08 13:16:14,4,2018-03-08 13:15:00,375.73616468106286,3.7567874460233353,-219.53147042163508,-304.93212186280005,439006.62852957833,8023372.627878137
2018-03-08 13:17:35,4,2018-03-08 13:16:00,375.73618275548847,3.7567874460233353,-219.5314809819845,-304.9321365312656,439006.628519018,8023372.627863469
2018-03-08 13:18:56,4,2018-03-08 13:18:00,375.73620054328563,3.7567874460233353,-219.53149137486568,-304.93215096711504,439006.6285086251,8023372.627849032
2018-03-08 13:20:16,4,2018-03-08 13:19:00,375.73600815217617,3.756789207116693,-219.53084195240908,-304.93238144513055,439006.62915804755,8023372.627618554
