Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 15:37:11,17,2018-03-08 14:45:00,696.7628288892466,4.469280464889271,61.59166972130256,-694.0352339346235,439287.75166972127,8022983.524766065
2018-03-08 15:45:49,17,2018-03-08 15:38:00,696.762533607485,4.469280464889271,61.591643619312066,-694.0349398087919,439287.75164361927,8022983.525060191
2018-03-08 15:48:29,17,2018-03-08 15:46:00,696.7629840819162,4.469280464889271,61.591683439852474,-694.0353885197654,439287.7516834398,8022983.52461148
2018-03-08 15:50:51,17,2018-03-08 15:49:00,696.7627096569921,4.469280464889271,61.59165918154163,-694.0351151691236,439287.7516591815,8022983.52488483
2018-03-08 15:53:23,17,2018-03-08 15:51:00,696.7626263261526,4.469280464889271,61.591651815354275,-694.0350321644968,439287.7516518153,8022983.524967835
2018-03-08 15:55:44,17,2018-03-08 15:54:00,696.762854601516,4.469280464889271,61.59167199418731,-694.035259546238,439287.75167199416,8022983.524740454
2018-03-08 15:58:05,17,2018-03-08 15:56:00,696.7631471896826,4.469280464889271,61.59169785807237,-694.0355509890192,439287.75169785804,8022983.52444901
2018-03-08 16:00:37,17,2018-03-08 15:59:00,696.7627234486896,4.469280464889271,61.591660400684844,-694.0351289068312,439287.75166040065,8022983.524871093
2018-03-08 16:02:59,17,2018-03-08 16:01:00,696.7629856182915,4.469280464889271,61.591683575663275,-694.0353900501262,439287.7516835756,8022983.524609949
2018-03-08 16:05:18,17,2018-03-08 16:03:00,696.7632157264949,4.469280464889271,61.59170391651367,-694.0356192575325,439287.75170391647,8022983.524380742
2018-03-08 16:07:39,17,2018-03-08 16:06:00,696.7632992256257,4.469280464889271,61.59171129757746,-694.035702429792,439287.75171129755,8022983.52429757
2018-03-08 16:10:01,17,2018-03-08 16:08:00,696.7633519778332,4.469280464889271,61.59171596070874,-694.0357549754921,439287.7517159607,8022983.524245024
2018-03-08 16:12:19,17,2018-03-08 16:10:00,696.7626944655747,4.469280464889271,61.591657838667516,-694.0351000371755,439287.75165783864,8022983.524899962
2018-03-08 16:14:38,17,2018-03-08 16:13:00,696.7627417010848,4.469280464889271,61.591662014139885,-694.0351470877744,439287.7516620141,8022983.524852912
2018-03-08 16:16:58,17,2018-03-08 16:15:00,696.7629493805241,4.469275681474096,61.588360512408435,-694.035648564856,439287.74836051237,8022983.524351435
2018-03-08 16:19:24,17,2018-03-08 16:17:00,696.7631788861687,4.46927770064355,61.589782174818495,-694.0357528133674,439287.74978217477,8022983.524247186
2018-03-08 16:21:50,17,2018-03-08 16:20:00,696.7629843122817,4.46927883440361,61.59055184538452,-694.0354891726632,439287.75055184535,8022983.524510827
2018-03-08 16:24:43,17,2018-03-08 16:22:00,696.7627739518346,4.469279045148537,61.590679514928624,-694.0352666557692,439287.7506795149,8022983.524733344
2018-03-08 16:27:08,17,2018-03-08 16:25:00,696.7630733078853,4.4692792542614646,61.59085110845793,-694.0355519605499,439287.75085110846,8022983.524448039
2018-03-08 16:30:03,17,2018-03-08 16:28:00,696.7629890391605,4.469279055678459,61.59070583581592,-694.0354802525815,439287.7507058358,8022983.524519747
2018-03-08 16:33:05,17,2018-03-08 16:31:00,696.762831697907,4.469279329395274,61.59088189669434,-694.035306668813,439287.75088189665,8022983.524693331
2018-03-08 16:35:49,17,2018-03-08 16:34:00,696.7629408748045,4.469280114813426,61.591436655463745,-694.0353670435118,439287.7514366554,8022983.524632956
2018-03-08 16:38:43,17,2018-03-08 16:36:00,696.7630278869364,4.469280359660693,61.591614279717724,-694.0354386345052,439287.7516142797,8022983.524561365
2018-03-08 16:41:57,17,2018-03-08 16:39:00,696.7628002245666,4.469280882643074,61.591957123274426,-694.0351796519425,439287.7519571232,8022983.524820347
2018-03-08 16:44:56,17,2018-03-08 16:43:00,696.7625444895076,4.469280914083185,61.5919563375182,-694.0349229815531,439287.7519563375,8022983.525077018
2018-03-08 16:47:54,17,2018-03-08 16:46:00,696.7626940658943,4.469280415685095,61.591623653911235,-694.0351026696258,439287.75162365386,8022983.5248973295
2018-03-08 16:50:57,17,2018-03-08 16:49:00,696.7625585794989,4.469279672315866,61.59109575308593,-694.035013498731,439287.75109575305,8022983.524986501
2018-03-08 16:53:33,17,2018-03-08 16:51:00,696.7625993036673,4.46927886966963,61.59054228829972,-694.0351034991212,439287.7505422883,8022983.524896501
2018-03-08 16:56:24,17,2018-03-08 16:54:00,696.7623717803019,4.469279477872885,61.59094429056223,-694.0348394067178,439287.75094429054,8022983.525160593
2018-03-08 17:02:27,17,2018-03-08 17:00:00,696.7625825859154,4.469279630479534,61.591068839278904,-694.0350399879172,439287.7510688393,8022983.524960011
2018-03-08 17:05:19,17,2018-03-08 17:03:00,696.7624453125889,4.469280464889271,61.59163581431751,-694.0348518595409,439287.7516358143,8022983.52514814
