Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 13:00:50,2,2018-03-08 13:00:00,181.5070074615564,1.1991313029329167,7.266339813526083,181.36150105070223,439233.4263398135,8023858.921501051
2018-03-08 13:02:12,2,2018-03-08 13:02:00,181.50722478463018,1.1991313029329167,7.266348513704249,181.36171819955734,439233.4263485137,8023858.921718199
2018-03-08 13:03:32,2,2018-03-08 13:03:00,181.5072295295992,1.1991313029329167,7.266348703661417,181.36172294072253,439233.4263487036,8023858.92172294
2018-03-08 13:04:52,2,2018-03-08 13:04:00,181.50683197528542,1.1991313029329167,7.266332788216727,181.36132570511106,439233.4263327882,8023858.921325705
2018-03-08 13:06:10,2,2018-03-08 13:06:00,181.50683786052412,1.1991313029329167,7.266333023822751,181.36133158563183,439233.4263330238,8023858.921331585
2018-03-08 13:07:31,2,2018-03-08 13:07:00,181.5070393351514,1.1991313029329167,7.266341089533967,181.36153289874554,439233.42634108954,8023858.921532898
2018-03-08 13:08:51,2,2018-03-08 13:08:00,181.50714350272344,1.1991313029329167,7.266345259714425,181.36163698281084,439233.4263452597,8023858.921636983
2018-03-08 13:10:09,2,2018-03-08 13:10:00,181.5068491231241,1.1991313029329167,7.266333474702746,181.36134283920305,439233.4263334747,8023858.921342839
2018-03-08 13:11:28,2,2018-03-08 13:11:00,181.50745323157417,1.1991313029329167,7.266357659208588,181.3619464633652,439233.42635765916,8023858.921946463
2018-03-08 13:12:49,2,2018-03-08 13:12:00,181.50715762517544,1.1991313029329167,7.266345825083976,181.36165109394148,439233.4263458251,8023858.921651093
2018-03-08 13:14:11,2,2018-03-08 13:14:00,181.50735983685402,1.1991313029329167,7.266353920301849,181.3618531435156,439233.42635392025,8023858.921853143
2018-03-08 13:15:33,2,2018-03-08 13:15:00,181.5069642934439,1.1991313029329167,7.266338085360437,181.36145791719574,439233.4263380853,8023858.9214579165
2018-03-08 13:16:55,2,2018-03-08 13:16:00,181.50756771818672,1.1991313029329167,7.266362242495166,181.36206085819876,439233.4263622425,8023858.9220608575
2018-03-08 13:18:15,2,2018-03-08 13:18:00,181.50717878679902,1.1991313029329167,7.266346672255389,181.36167223860068,439233.42634667223,8023858.921672238
2018-03-08 13:19:35,2,2018-03-08 13:19:00,181.5072841480025,1.1991318830576858,7.266245677760427,181.36178173070022,439233.42624567775,8023858.92178173
2018-03-08 13:20:58,2,2018-03-08 13:20:00,181.507187311668,1.1991321822949144,7.266187530962046,181.36168714631495,439233.4261875309,8023858.921687146
2018-03-08 13:22:19,2,2018-03-08 13:22:00,181.50709077291484,1.1991321585194195,7.266187978235424,181.36159051219224,439233.4261879782,8023858.921590512
2018-03-08 13:23:39,2,2018-03-08 13:23:00,181.50689386242075,1.1991319375585527,7.266220169180824,181.36139215400024,439233.4262201692,8023858.921392154
2018-03-08 13:24:58,2,2018-03-08 13:24:00,181.50699197545705,1.1991316123235713,7.266283082016013,181.36148782514613,439233.426283082,8023858.921487825
2018-03-08 13:26:20,2,2018-03-08 13:26:00,181.5070985803854,1.1991320398306982,7.266209816364364,181.36159745098823,439233.42620981636,8023858.921597451
2018-03-08 13:27:40,2,2018-03-08 13:27:00,181.50680049473308,1.199132245557183,7.2661605723835345,181.3613010991352,439233.42616057233,8023858.921301099
2018-03-08 13:29:13,2,2018-03-08 13:29:00,181.50710315672927,1.1991318424483635,7.26624579714382,181.36160058943858,439233.42624579713,8023858.921600589
2018-03-08 13:30:44,2,2018-03-08 13:30:00,181.5071087360261,1.1991316841466053,7.266274730359973,181.36160501400107,439233.42627473036,8023858.921605013
2018-03-08 13:32:04,2,2018-03-08 13:32:00,181.5066096248468,1.1991320019257583,7.266197116661241,181.36110861198537,439233.4261971166,8023858.921108612
2018-03-08 13:33:25,2,2018-03-08 13:33:00,181.50710935511066,1.1991320596373864,7.266206655532307,181.36160836099575,439233.4262066555,8023858.9216083605
2018-03-08 13:34:48,2,2018-03-08 13:34:00,181.50710956001723,1.199131880590003,7.266239136056595,181.36160726473986,439233.426239136,8023858.921607264
2018-03-08 13:36:07,2,2018-03-08 13:36:00,181.50690956564424,1.199131328792341,7.266331204519898,181.3614034211722,439233.4263312045,8023858.921403421
2018-03-08 13:37:28,2,2018-03-08 13:37:00,181.5071095835106,1.1991316292867644,7.2662847137561535,181.36160546217926,439233.4262847137,8023858.921605462
2018-03-08 13:38:49,2,2018-03-08 13:38:00,181.5069156021332,1.1991312484641097,7.266346014622069,181.36140886912986,439233.4263460146,8023858.921408868
2018-03-08 13:40:10,2,2018-03-08 13:40:00,181.5070136374501,1.1991315191847258,7.266300841013796,181.36150879299987,439233.426300841,8023858.921508793
2018-03-08 13:41:31,2,2018-03-08 13:41:00,181.50701637898933,1.1991313029329167,7.266340170521104,181.36150996098644,439233.4263401705,8023858.921509961
2018-03-08 13:42:50,2,2018-03-08 13:42:00,181.50731914704244,1.1991314274525255,7.266329708248971,181.36181339112525,439233.42632970825,8023858.921813391
2018-03-08 13:44:10,2,2018-03-08 13:44:00,181.50702210012304,1.1991316550518878,7.266276538726702,181.36151823613878,439233.4262765387,8023858.9215182355
2018-03-08 13:45:29,2,2018-03-08 13:45:00,181.50702729180827,1.1991314592984603,7.266312248705288,181.36152200126008,439233.4263122487,8023858.921522001
2018-03-08 13:46:48,2,2018-03-08 13:46:00,181.50693070948836,1.1991309052999872,7.2664088561549205,181.3614214708139,439233.4264088561,8023858.92142147
2018-03-08 13:48:08,2,2018-03-08 13:48:00,181.50692457999702,1.199131100344587,7.266373237203387,181.36141676350672,439233.42637323716,8023858.921416763
2018-03-08 13:49:26,2,2018-03-08 13:49:00,181.50701916102975,1.1991312873061521,7.266343115989254,181.36151262724718,439233.426343116,8023858.921512627
2018-03-08 13:50:46,2,2018-03-08 13:50:00,181.50692121625522,1.1991314284264658,7.266313601147101,181.36141578641713,439233.42631360114,8023858.921415786
2018-03-08 13:52:09,2,2018-03-08 13:52:00,181.50682347409108,1.1991314624720397,7.266303513659555,181.36131836999377,439233.42630351364,8023858.92131837
2018-03-08 13:53:27,2,2018-03-08 13:53:00,181.5068254949583,1.1991313700790796,7.266320351070608,181.3613197178849,439233.426320351,8023858.921319718
2018-03-08 13:54:45,2,2018-03-08 13:54:00,181.5069303906829,1.1991314476375718,7.266310484275773,181.36142509308397,439233.42631048424,8023858.921425093
2018-03-08 13:56:08,2,2018-03-08 13:56:00,181.50723124575381,1.1991323423891753,7.266160254781202,181.36173220845512,439233.42616025475,8023858.921732208
2018-03-08 13:57:27,2,2018-03-08 13:57:00,181.506739775248,1.1991320887196864,7.266186585877062,181.36123928871575,439233.42618658586,8023858.9212392885
2018-03-08 13:58:47,2,2018-03-08 13:58:00,181.5069454577661,1.199131997632348,7.26621133961415,181.36144414449436,439233.4262113396,8023858.921444144
2018-03-08 14:00:23,2,2018-03-08 14:00:00,181.50655394136507,1.1991318211039763,7.266227681530562,181.36105165925187,439233.4262276815,8023858.921051659
2018-03-08 14:01:42,2,2018-03-08 14:01:00,181.50705869129052,1.1991318340252608,7.266245544692792,181.36155609844062,439233.4262455447,8023858.921556098
2018-03-08 14:03:02,2,2018-03-08 14:02:00,181.50706339952464,1.1991314075137494,7.266323085969594,181.36155770374648,439233.42632308597,8023858.921557703
2018-03-08 14:04:23,2,2018-03-08 14:04:00,181.50737170596287,1.1991312172103412,7.266369942268582,181.3618643802182,439233.42636994226,8023858.92186438
2018-03-08 14:05:43,2,2018-03-08 14:05:00,181.50717891542746,1.199131755948001,7.266264517830774,181.3616756588721,439233.4262645178,8023858.921675659
2018-03-08 14:07:02,2,2018-03-08 14:06:00,181.50678722460137,1.1991315736143002,7.266281905572663,181.3612829571556,439233.42628190556,8023858.921282956
2018-03-08 14:08:24,2,2018-03-08 14:08:00,181.50728750214958,1.1991310143967442,7.266403353932605,181.36177877018616,439233.4264033539,8023858.92177877
2018-03-08 14:09:45,2,2018-03-08 14:09:00,181.50708755263526,1.1991311402698563,7.266372520672746,181.36157989560746,439233.4263725206,8023858.921579896
2018-03-08 14:11:06,2,2018-03-08 14:11:00,181.5065875563708,1.199130994117392,7.26637901041754,181.36107923817468,439233.4263790104,8023858.921079238
2018-03-08 14:12:25,2,2018-03-08 14:12:00,181.50679087703764,1.1991310199957261,7.266382456766836,181.36128258388746,439233.42638245673,8023858.921282584
2018-03-08 14:13:45,2,2018-03-08 14:13:00,181.50699021058085,1.199131296735781,7.26634024683287,181.36148376852552,439233.4263402468,8023858.921483768
