Epoch,Refl_Num,Ref_Time,SlopeDistance,HzAngle,x_fixed,y_fixed,utmEast,utmNorth
2018-03-08 15:35:14,14,2018-03-08 14:45:00,715.2347778632006,4.714268080419863,234.13369326785005,-675.8270497263173,439460.2936932678,8023001.732950273
2018-03-08 15:39:22,14,2018-03-08 15:38:00,715.2341666467235,4.714268080419863,234.13349318477856,-675.8264721864083,439460.2934931847,8023001.733527813
2018-03-08 15:48:13,14,2018-03-08 15:46:00,715.2345298852252,4.714268080419863,234.13361209170898,-675.8268154113362,439460.2936120917,8023001.733184588
2018-03-08 15:50:37,14,2018-03-08 15:49:00,715.2342571859687,4.714268080419863,234.1335228230016,-675.8265577371574,439460.29352282296,8023001.733442263
2018-03-08 15:53:10,14,2018-03-08 15:51:00,715.2348731135094,4.714268080419863,234.1337244482502,-675.8271397285615,439460.29372444825,8023001.732860271
2018-03-08 15:55:30,14,2018-03-08 15:54:00,715.2341978227599,4.714268080419863,234.13350339032337,-675.8265016447197,439460.2935033903,8023001.733498354
2018-03-08 15:57:51,14,2018-03-08 15:56:00,715.234292775657,4.714268080419863,234.13353447336513,-675.8265913659388,439460.29353447334,8023001.733408634
2018-03-08 16:00:23,14,2018-03-08 15:59:00,715.2344698199179,4.714268080419863,234.1335924291972,-675.8267586554838,439460.2935924292,8023001.733241344
2018-03-08 16:02:45,14,2018-03-08 16:01:00,715.2342378518911,4.714268080419863,234.13351649394835,-675.8265394683413,439460.2935164939,8023001.733460532
2018-03-08 16:05:04,14,2018-03-08 16:03:00,715.2344739990392,4.714268080419863,234.13359379724184,-675.8267626043455,439460.2935937972,8023001.733237395
2018-03-08 16:07:24,14,2018-03-08 16:06:00,715.2345449599035,4.714268080419863,234.1336170264384,-675.8268296554356,439460.2936170264,8023001.7331703445
2018-03-08 16:09:47,14,2018-03-08 16:08:00,715.2347075629591,4.714268080419863,234.13367025490984,-675.8269832994512,439460.2936702549,8023001.7330167005
2018-03-08 16:12:05,14,2018-03-08 16:10:00,715.2340515816021,4.714268080419863,234.1334555179555,-675.8263634611004,439460.2934555179,8023001.7336365385
2018-03-08 16:14:24,14,2018-03-08 16:13:00,715.2342983723812,4.714268080419863,234.13353630546524,-675.826596654297,439460.2935363054,8023001.733403346
2018-03-08 16:16:44,14,2018-03-08 16:15:00,715.2345103910161,4.7142609714437,234.12880126772978,-675.8284614243562,439460.2888012677,8023001.731538575
2018-03-08 16:19:10,14,2018-03-08 16:17:00,715.2347409051396,4.71426332499038,234.13046731918766,-675.828128203126,439460.29046731914,8023001.731871797
2018-03-08 16:21:36,14,2018-03-08 16:20:00,715.2346478580026,4.7142646061094435,234.13130267641256,-675.8277403329987,439460.29130267637,8023001.732259667
2018-03-08 16:24:28,14,2018-03-08 16:22:00,715.2343300292521,4.714265047294552,234.1314968004884,-675.8273367202277,439460.2914968005,8023001.732663279
2018-03-08 16:26:53,14,2018-03-08 16:25:00,715.2348428543506,4.714264548228177,234.1313273904832,-675.8279381375544,439460.29132739047,8023001.732061862
2018-03-08 16:29:46,14,2018-03-08 16:28:00,715.2342580918566,4.71426489235449,234.13136853910623,-675.8273050226763,439460.2913685391,8023001.732694977
2018-03-08 16:32:45,14,2018-03-08 16:31:00,715.2344966796421,4.714265999339292,234.13219477129098,-675.8272712847265,439460.2921947713,8023001.732728715
2018-03-08 16:35:33,14,2018-03-08 16:34:00,715.2345123113952,4.714266961713083,234.13285028670785,-675.8270607322122,439460.2928502867,8023001.7329392675
2018-03-08 16:38:25,14,2018-03-08 16:36:00,715.2342065477889,4.714267338001707,234.13300450054498,-675.8266837138002,439460.2930045005,8023001.733316286
2018-03-08 16:41:28,14,2018-03-08 16:39:00,715.2341722341597,4.714268137921889,234.13353387522912,-675.826464002839,439460.2935338752,8023001.733535997
2018-03-08 16:44:39,14,2018-03-08 16:43:00,715.2342111345629,4.714267434470061,234.1330711979197,-675.8266654614262,439460.29307119787,8023001.7333345385
2018-03-08 16:47:36,14,2018-03-08 16:46:00,715.2343629446524,4.714266538179018,234.13251515558744,-675.827018758322,439460.29251515557,8023001.732981241
2018-03-08 16:50:19,14,2018-03-08 16:49:00,715.2341209672702,4.714266346829852,234.13230662520974,-675.8268349142276,439460.29230662517,8023001.733165085
2018-03-08 16:53:13,14,2018-03-08 16:51:00,715.2341658542337,4.7142663812004635,234.13234454756608,-675.8268692807806,439460.2923445475,8023001.733130719
2018-03-08 16:55:52,14,2018-03-08 16:54:00,715.2336403730735,4.714266682430237,234.1323761099994,-675.8263022244731,439460.29237611,8023001.733697775
2018-03-08 17:02:08,14,2018-03-08 17:00:00,715.2341493623403,4.714267482874611,234.13308368976544,-675.8265957595868,439460.29308368976,8023001.73340424
2018-03-08 17:05:01,14,2018-03-08 17:03:00,715.2343280164324,4.714268080419863,234.13354600951124,-675.8266246650318,439460.29354600946,8023001.733375334
2018-03-08 17:08:00,14,2018-03-08 17:06:00,715.2341181698404,4.714268489976269,234.13375410478562,-675.8263304895637,439460.29375410476,8023001.73366951
2018-03-08 17:10:42,14,2018-03-08 17:09:00,715.2339375473678,4.714269725546719,234.13453000820206,-675.8258705297914,439460.29453000816,8023001.73412947
2018-03-08 17:13:42,14,2018-03-08 17:12:00,715.233888496052,4.714270215636374,234.13484516628503,-675.8257094341283,439460.29484516627,8023001.734290565
2018-03-08 17:16:32,14,2018-03-08 17:15:00,715.2338208187418,4.7142707036594755,234.13515283033064,-675.8255312224404,439460.2951528303,8023001.734468777
2018-03-08 17:19:04,14,2018-03-08 17:17:00,715.2342357936858,4.714270884244041,234.1354107180555,-675.8258810516694,439460.295410718,8023001.734118948
2018-03-08 17:21:32,14,2018-03-08 17:20:00,715.2345400617074,4.714270716966137,234.13539727088647,-675.8262077206583,439460.2953972709,8023001.733792279
2018-03-08 17:24:22,14,2018-03-08 17:23:00,715.2342046543928,4.7142705773482545,234.13519311633928,-675.8259234832416,439460.2951931163,8023001.734076517
2018-03-08 17:27:10,14,2018-03-08 17:25:00,715.2342135726342,4.714269617047519,234.13454703951876,-675.8261567499914,439460.2945470395,8023001.733843249
2018-03-08 17:29:35,14,2018-03-08 17:28:00,715.2340950429655,4.714269196744636,234.1342241867411,-675.8261431584328,439460.29422418674,8023001.733856841
2018-03-08 17:32:34,14,2018-03-08 17:31:00,715.2341490478727,4.7142682875436,234.1336274034516,-675.826407062595,439460.29362740344,8023001.733592937
