,p,q,theta,Tice,Sensor_Name
2018-03-10 23:17:00,-10.864500685838632,-14.506823602262726,0.3786949351637139,-8.860718,D
2018-03-10 23:18:00,-11.24728273878827,-14.453825474316071,0.37248773473062347,-8.861389,D
2018-03-10 23:19:00,-10.946520298414896,-14.476265057504511,0.3624409987394843,-8.862183,D
2018-03-10 23:20:00,-11.251627290821508,-14.551795940970232,0.3532853185457354,-8.86264,D
2018-03-10 23:21:00,-11.44644228236521,-14.697155517011378,0.3430792399369069,-8.863403,D
2018-03-10 23:22:00,-11.620865488568931,-14.629766020428757,0.361432226372703,-8.864136,D
2018-03-10 23:23:00,-12.537091918822314,-14.81497368069647,0.3632371861383852,-8.864868,D
2018-03-10 23:24:00,-13.288873069635718,-14.862834036385424,0.40583016498912405,-8.865631,D
2018-03-10 23:25:00,-13.177675490488785,-14.863424828422902,0.3456130550437606,-8.86615,D
2018-03-10 23:26:00,-13.514546051950687,-14.94075921039135,0.3336283229806616,-8.867126,D
2018-03-10 23:27:00,-13.013543703665517,-14.809228343879058,0.3307066626621009,-8.867737,D
2018-03-10 23:28:00,-14.529758965797749,-15.080096661658532,0.5286532524736333,-8.868408,D
2018-03-10 23:29:00,-14.51388634247893,-15.059964761423725,0.4983973760407405,-8.869141,D
2018-03-10 23:30:00,-13.740076313875623,-15.008482228254165,0.4527537493838154,-8.869843,D
2018-03-10 23:31:00,-14.27918463939605,-15.045741185819038,0.5878526205298901,-8.870544,D
2018-03-10 23:32:00,-12.983300993451673,-14.825809854638067,0.3990399225295982,-8.871185,D
2018-03-10 23:33:00,-13.350372741226082,-14.916294543878626,0.4262361120773541,-8.871887,D
2018-03-10 23:34:00,-13.728353627277174,-14.947149585591392,0.40712013503229816,-8.87262,D
2018-03-10 23:35:00,-13.212846750047019,-14.90537478094928,0.42078344579624005,-8.873199,D
2018-03-10 23:36:00,-13.623588953151032,-15.00723554327801,0.4332658989152337,-8.874146,D
2018-03-10 23:37:00,-13.39156766984165,-14.951658301898078,0.4677593066178559,-8.874786,D
2018-03-10 23:38:00,-13.929501109023644,-15.142408460233426,0.5933817098348337,-8.875519,D
2018-03-10 23:39:00,-13.173140484043095,-14.950991897033589,0.42129318669324345,-8.876129,D
2018-03-10 23:40:00,-14.21022967892383,-15.081078962034663,0.6045591443352963,-8.876801,D
2018-03-10 23:41:00,-13.364343087703794,-15.06480239075701,0.3786404261629208,-8.877655,D
2018-03-10 23:42:00,-13.9889470142854,-15.059812660276474,0.5372040624752871,-8.878296,D
2018-03-10 23:43:00,-13.575275621196813,-15.033816152794435,0.6244952264345064,-8.878906,D
2018-03-10 23:44:00,-14.220599893557287,-15.129636871468993,0.5739754313408107,-8.879883,D
2018-03-10 23:45:00,-13.3750195844345,-15.045860063269343,0.5066320918343186,-8.880341,D
2018-03-10 23:46:00,-14.313021739563727,-15.154733595663794,0.69055283143854,-8.881104,D
2018-03-10 23:47:00,-14.447602798339675,-15.213863726543378,0.48561664443023245,-8.881744,D
2018-03-10 23:48:00,-13.903400520002902,-15.15343666510988,0.4780200338515035,-8.882477,D
2018-03-10 23:49:00,-13.818435070535957,-15.107691090267355,0.44328613016994356,-8.883423,D
2018-03-10 23:50:00,-13.479731711828864,-15.143329358076524,0.3677935978362985,-8.884064,D
2018-03-10 23:51:00,-13.774875410227557,-15.223186531429903,0.5088291002053941,-8.884613,D
2018-03-10 23:52:00,-12.075828580507439,-14.864689329838425,0.3542915514397196,-8.885315,D
2018-03-10 23:53:00,-13.490296003188908,-15.08836294858661,0.47578733830480124,-8.886108,D
2018-03-10 23:54:00,-12.471856855883312,-14.91716229709067,0.3852603300679365,-8.887024,D
2018-03-10 23:55:00,-13.773829222463267,-15.179445047767901,0.42465538705843864,-8.887421,D
2018-03-10 23:56:00,-13.08677914064125,-15.070025398251646,0.3658340914998519,-8.888306,D
2018-03-10 23:57:00,-13.722493108684736,-15.241493541177096,0.36022364343556257,-8.889069,D
2018-03-10 23:58:00,-12.36942210023267,-14.900963441111744,0.3314963121966277,-8.889801,D
2018-03-10 23:59:00,-12.676973503817228,-15.160653163341374,0.28366148989768547,-8.890533,D
2018-03-11 00:00:00,-12.98229567390375,-15.210827089198583,0.2813815948879588,-8.891083,D
2018-03-11 00:01:00,-11.583665121936068,-14.944673885933694,0.2942130526497646,-8.891907,D
2018-03-11 00:02:00,-12.68606445430924,-15.161127410823967,0.3473616399083672,-8.892609,D
2018-03-11 00:03:00,-11.683726820126518,-15.04629990191263,0.3027734361752783,-8.893341,D
2018-03-11 00:04:00,-12.67688147476344,-15.172276975674203,0.38810923268374253,-8.894196,D
2018-03-11 00:05:00,-12.215157801779295,-15.157633457109439,0.31362701588010533,-8.894745,D
2018-03-11 00:06:00,-14.164450720489885,-15.412854128750087,0.3518024628165215,-8.895386,D
2018-03-11 00:07:00,-13.300178667583385,-15.306970916118885,0.33682913907675616,-8.89624,D
2018-03-11 00:08:00,-14.253267418261336,-15.451563231354617,0.3525672487300986,-8.896912,D
2018-03-11 00:09:00,-13.507796314023885,-15.323580918701964,0.3082520436565712,-8.897675,D
2018-03-11 00:10:00,-14.003434024244255,-15.40721010452573,0.328603648226776,-8.898346,D
2018-03-11 00:11:00,-13.382225959858431,-15.351664075133794,0.34301740036930073,-8.899078,D
2018-03-11 00:12:00,-13.309352139674852,-15.33557922592204,0.4293788955294684,-8.899902,D
2018-03-11 00:13:00,-12.945223016973758,-15.297124690051156,0.358520718419749,-8.900574,D
2018-03-11 00:14:00,-13.003852886122822,-15.373555819830402,0.3821601715980265,-8.901154,D
2018-03-11 00:15:00,-12.180003788023738,-15.149096832409244,0.35106468641958544,-8.901978,D
2018-03-11 00:16:00,-11.397772337444156,-14.984588639699629,0.3195600466401638,-8.902802,D
2018-03-11 00:17:00,-12.700258504860301,-15.304844257743136,0.2848888378820742,-8.903473,D
2018-03-11 00:18:00,-12.215078440945668,-15.228733091520615,0.32159611582359604,-8.903931,D
2018-03-11 00:19:00,-12.235133672646683,-15.48143990356385,0.35630539626294455,-8.904968,D
2018-03-11 00:20:00,-12.08042946176053,-15.274613842818752,0.26693370927896787,-8.905487,D
2018-03-11 00:21:00,-12.086189253486442,-15.32908299425974,0.3272504072151101,-8.906189,D
2018-03-11 00:22:00,-12.920593063229067,-15.453312103144969,0.2388716031008895,-8.907104,D
2018-03-11 00:23:00,-11.54326409797705,-15.446113282530698,0.2397997247585415,-8.907745,D
2018-03-11 00:24:00,-11.357786053985864,-15.938554094508305,0.2634035186327035,-8.9086,D
2018-03-11 00:25:00,-9.925699004116057,-14.858565111807762,0.2515399786746957,-8.909302,D
2018-03-11 00:26:00,-10.641178922918906,-15.071737090670714,0.24299135808999717,-8.909943,D
2018-03-11 00:27:00,-10.865782646720533,-15.212901704250527,0.23307273081036795,-8.910797,D
2018-03-11 00:28:00,-12.234468536732958,-15.87123140074251,0.18076170575312367,-8.911316,D
2018-03-11 00:29:00,-12.52276094702153,-14.94455309181307,0.4851764568069996,-8.912018,D
2018-03-11 00:30:00,-12.230586518485703,-15.179001577011055,0.2845195872048041,-8.912872,D
2018-03-11 00:31:00,-11.129229334107018,-15.196791873823459,0.205428430362792,-8.913605,D
2018-03-11 00:32:00,-11.988063348598736,-15.364063158624068,0.17333925574837417,-8.914337,D
2018-03-11 00:33:00,-11.613903724167184,-15.4335424143808,0.2444352158846439,-8.91507,D
2018-03-11 00:34:00,-11.953412327301983,-15.503759547516987,0.19403196838487857,-8.915741,D
2018-03-11 00:35:00,-11.778855291762047,-15.393472915360773,0.23076459426939921,-8.916626,D
2018-03-11 00:36:00,-12.275199088606508,-15.528033755216969,0.22810200693473215,-8.917297,D
2018-03-11 00:37:00,-12.001982803639667,-15.544924355513873,0.20392734922786881,-8.917908,D
2018-03-11 00:38:00,-11.566111127192404,-15.299431571342911,0.17234802418233075,-8.918732,D
2018-03-11 00:39:00,-12.375365529112429,-15.438535893867442,0.23223649981282413,-8.919495,D
2018-03-11 00:40:00,-10.798391726713678,-14.971755513846551,0.22949875594166635,-8.920105,D
2018-03-11 00:41:00,-11.776449527743612,-15.193285176371113,0.16091889264804538,-8.920715,D
2018-03-11 00:42:00,-12.300158753218913,-15.688890099500366,0.07227992667757355,-8.921539,D
2018-03-11 00:43:00,-12.477151880688085,-15.822697483432425,0.2148879632490437,-8.922272,D
2018-03-11 00:44:00,-12.631715218161192,-15.548715575067199,0.1291145343968716,-8.923065,D
2018-03-11 00:45:00,-11.523055612643223,-15.930818435408574,0.029231656742595202,-8.923767,D
2018-03-11 00:46:00,-12.674836555119738,-15.812467639342827,0.0008445589628534034,-8.924469,D
2018-03-11 00:47:00,-12.360865793007186,-15.592084388015,0.07632400368607883,-8.925232,D
2018-03-11 00:48:00,-11.952361690173134,-15.80509410816489,0.0826627392711079,-8.925995,D
2018-03-11 00:49:00,-11.545264120920276,-15.680607038131575,0.04396569220807245,-8.926727,D
2018-03-11 00:50:00,-11.311457677748828,-15.605706337643209,0.08896225848095018,-8.927429,D
2018-03-11 00:51:00,-10.93178648506785,-15.402342895142596,0.09748623779189147,-8.928223,D
2018-03-11 00:52:00,-10.374895034937952,-15.256287299447267,0.07602987799107774,-8.928986,D
