,p,q,theta,Tice,Sensor_Name
2018-03-09 01:45:00,,,,,B
2018-03-09 01:48:00,,,,,B
2018-03-09 01:50:00,,,,,B
2018-03-09 01:52:00,,,,,B
2018-03-09 01:55:00,,,,,B
2018-03-09 01:57:00,,,,,B
2018-03-09 02:00:00,,,,,B
2018-03-09 02:03:00,,,,,B
2018-03-09 02:05:00,,,,,B
2018-03-09 02:08:00,,,,,B
2018-03-09 02:10:00,,,,,B
2018-03-09 02:12:00,,,,,B
2018-03-09 02:15:00,,,,,B
2018-03-09 02:18:00,,,,,B
2018-03-09 02:20:00,,,,,B
2018-03-09 02:23:00,,,,,B
2018-03-09 02:25:00,,,,,B
2018-03-09 02:28:00,,,,,B
2018-03-09 02:30:00,,,,,B
2018-03-09 02:33:00,,,,,B
2018-03-09 02:35:00,,,,,B
2018-03-09 02:38:00,,,,,B
2018-03-09 02:41:00,,,,,B
2018-03-09 02:44:00,,,,,B
2018-03-09 02:46:00,,,,,B
2018-03-09 02:49:00,,,,,B
2018-03-09 02:51:00,,,,,B
2018-03-09 02:54:00,,,,,B
2018-03-09 02:56:00,,,,,B
2018-03-09 02:59:00,,,,,B
2018-03-09 03:01:00,,,,,B
2018-03-09 03:04:00,,,,,B
2018-03-09 03:06:00,,,,,B
2018-03-09 03:08:00,,,,,B
2018-03-09 03:11:00,,,,,B
2018-03-09 03:13:00,,,,,B
2018-03-09 03:15:00,,,,,B
2018-03-09 03:18:00,,,,,B
2018-03-09 03:20:00,,,,,B
2018-03-09 03:22:00,,,,,B
2018-03-09 03:25:00,,,,,B
2018-03-09 03:27:00,,,,,B
2018-03-09 03:30:00,,,,,B
2018-03-09 03:32:00,,,,,B
2018-03-09 03:34:00,,,,,B
2018-03-09 03:37:00,,,,,B
2018-03-09 03:39:00,,,,,B
2018-03-09 03:41:00,,,,,B
2018-03-09 03:43:00,,,,,B
2018-03-09 03:46:00,,,,,B
2018-03-09 03:48:00,,,,,B
2018-03-09 03:50:00,,,,,B
2018-03-09 03:52:00,,,,,B
2018-03-09 03:55:00,,,,,B
2018-03-09 03:57:00,,,,,B
2018-03-09 03:59:00,,,,,B
2018-03-09 04:02:00,,,,,B
2018-03-09 04:04:00,,,,,B
2018-03-09 04:06:00,,,,,B
2018-03-09 04:08:00,,,,,B
2018-03-09 04:11:00,,,,,B
2018-03-09 04:13:00,,,,,B
2018-03-09 04:15:00,,,,,B
2018-03-09 04:17:00,,,,,B
2018-03-09 04:19:00,,,,,B
2018-03-09 04:22:00,,,,,B
2018-03-09 04:24:00,,,,,B
2018-03-09 04:26:00,,,,,B
2018-03-09 04:29:00,,,,,B
2018-03-09 04:31:00,,,,,B
2018-03-09 04:34:00,,,,,B
2018-03-09 04:36:00,,,,,B
2018-03-09 04:38:00,,,,,B
2018-03-09 04:41:00,,,,,B
2018-03-09 04:43:00,,,,,B
2018-03-09 04:45:00,,,,,B
2018-03-09 04:47:00,,,,,B
2018-03-09 04:50:00,,,,,B
2018-03-09 04:52:00,,,,,B
2018-03-09 04:54:00,,,,,B
2018-03-09 04:56:00,,,,,B
2018-03-09 04:59:00,,,,,B
2018-03-09 05:01:00,,,,,B
2018-03-09 05:03:00,,,,,B
2018-03-09 05:06:00,,,,,B
2018-03-09 05:08:00,,,,,B
2018-03-09 05:10:00,,,,,B
2018-03-09 05:12:00,,,,,B
2018-03-09 05:15:00,,,,,B
2018-03-09 05:17:00,,,,,B
2018-03-09 05:19:00,,,,,B
2018-03-09 05:21:00,,,,,B
2018-03-09 05:24:00,,,,,B
2018-03-09 05:26:00,,,,,B
2018-03-09 05:28:00,,,,,B
2018-03-09 05:30:00,,,,,B
2018-03-09 05:33:00,,,,,B
2018-03-09 05:35:00,,,,,B
2018-03-09 05:37:00,,,,,B
2018-03-09 05:39:00,,,,,B
2018-03-09 05:42:00,,,,,B
2018-03-09 05:44:00,,,,,B
2018-03-09 05:46:00,,,,,B
2018-03-09 05:48:00,,,,,B
2018-03-09 05:50:00,,,,,B
2018-03-09 05:53:00,,,,,B
2018-03-09 05:55:00,,,,,B
2018-03-09 05:57:00,,,,,B
2018-03-09 06:00:00,,,,,B
2018-03-09 06:02:00,,,,,B
2018-03-09 06:04:00,,,,,B
2018-03-09 06:07:00,,,,,B
2018-03-09 06:09:00,,,,,B
2018-03-09 06:12:00,,,,,B
2018-03-09 06:14:00,,,,,B
2018-03-09 06:16:00,,,,,B
2018-03-09 06:19:00,,,,,B
2018-03-09 06:21:00,,,,,B
2018-03-09 06:23:00,,,,,B
2018-03-09 06:26:00,,,,,B
2018-03-09 06:28:00,,,,,B
2018-03-09 06:31:00,,,,,B
2018-03-09 06:33:00,,,,,B
2018-03-09 06:36:00,,,,,B
2018-03-09 06:38:00,,,,,B
2018-03-09 06:40:00,,,,,B
2018-03-09 06:42:00,,,,,B
2018-03-09 06:45:00,,,,,B
2018-03-09 06:47:00,,,,,B
2018-03-09 06:49:00,,,,,B
2018-03-09 06:52:00,,,,,B
2018-03-09 06:54:00,,,,,B
2018-03-09 06:56:00,,,,,B
2018-03-09 06:58:00,,,,,B
2018-03-09 07:01:00,,,,,B
2018-03-09 07:03:00,,,,,B
2018-03-09 07:06:00,,,,,B
2018-03-09 07:08:00,,,,,B
2018-03-09 07:10:00,,,,,B
2018-03-09 07:12:00,,,,,B
2018-03-09 07:15:00,,,,,B
2018-03-09 07:17:00,,,,,B
2018-03-09 07:20:00,,,,,B
2018-03-09 07:22:00,,,,,B
2018-03-09 07:24:00,,,,,B
2018-03-09 07:26:00,,,,,B
2018-03-09 07:29:00,,,,,B
2018-03-09 07:31:00,,,,,B
2018-03-09 07:33:00,,,,,B
2018-03-09 07:36:00,,,,,B
2018-03-09 07:38:00,,,,,B
2018-03-09 07:40:00,,,,,B
2018-03-09 07:43:00,,,,,B
2018-03-09 07:45:00,,,,,B
2018-03-09 07:47:00,,,,,B
2018-03-09 07:50:00,,,,,B
2018-03-09 08:00:00,,,,,B
2018-03-09 08:07:00,,,,,B
2018-03-09 08:11:00,,,,,B
2018-03-09 08:14:00,,,,,B
2018-03-09 08:17:00,,,,,B
2018-03-09 08:20:00,,,,,B
2018-03-09 08:23:00,,,,,B
2018-03-09 08:25:00,,,,,B
2018-03-09 08:28:00,,,,,B
2018-03-09 08:31:00,,,,,B
2018-03-09 08:34:00,,,,,B
2018-03-09 08:36:00,,,,,B
2018-03-09 08:39:00,,,,,B
2018-03-09 08:41:00,,,,,B
2018-03-09 08:44:00,,,,,B
2018-03-09 08:46:00,,,,,B
2018-03-09 08:49:00,,,,,B
2018-03-09 08:51:00,,,,,B
2018-03-09 08:54:00,,,,,B
2018-03-09 08:56:00,,,,,B
2018-03-09 08:59:00,,,,,B
2018-03-09 09:02:00,,,,,B
2018-03-09 09:04:00,,,,,B
2018-03-09 09:07:00,,,,,B
2018-03-09 09:09:00,,,,,B
2018-03-09 09:12:00,,,,,B
2018-03-09 09:14:00,,,,,B
2018-03-09 09:17:00,,,,,B
2018-03-09 09:20:00,,,,,B
2018-03-09 09:23:00,,,,,B
2018-03-09 09:26:00,,,,,B
2018-03-09 09:29:00,,,,,B
2018-03-09 09:32:00,,,,,B
2018-03-09 09:35:00,,,,,B
2018-03-09 09:38:00,,,,,B
2018-03-09 09:41:00,,,,,B
2018-03-09 09:44:00,,,,,B
2018-03-09 09:47:00,,,,,B
2018-03-09 09:50:00,,,,,B
2018-03-09 09:53:00,,,,,B
2018-03-09 09:56:00,,,,,B
2018-03-09 09:59:00,,,,,B
2018-03-09 10:02:00,,,,,B
2018-03-09 10:04:00,,,,,B
2018-03-09 10:07:00,,,,,B
2018-03-09 10:11:00,,,,,B
2018-03-09 10:14:00,,,,,B
2018-03-09 10:17:00,,,,,B
2018-03-09 10:20:00,,,,,B
2018-03-09 10:23:00,,,,,B
2018-03-09 10:25:00,,,,,B
2018-03-09 10:28:00,,,,,B
2018-03-09 10:31:00,,,,,B
2018-03-09 10:33:00,,,,,B
2018-03-09 10:36:00,,,,,B
2018-03-09 10:39:00,,,,,B
2018-03-09 10:41:00,,,,,B
2018-03-09 10:44:00,,,,,B
2018-03-09 10:47:00,,,,,B
2018-03-09 10:50:00,,,,,B
2018-03-09 10:52:00,,,,,B
2018-03-09 10:55:00,,,,,B
2018-03-09 10:58:00,,,,,B
2018-03-09 11:01:00,,,,,B
2018-03-09 11:03:00,,,,,B
2018-03-09 11:06:00,,,,,B
2018-03-09 11:09:00,,,,,B
2018-03-09 11:11:00,,,,,B
2018-03-09 11:14:00,,,,,B
2018-03-09 11:16:00,,,,,B
2018-03-09 11:19:00,,,,,B
2018-03-09 11:21:00,,,,,B
2018-03-09 11:24:00,,,,,B
2018-03-09 11:27:00,,,,,B
2018-03-09 11:29:00,,,,,B
2018-03-09 11:32:00,,,,,B
2018-03-09 11:34:00,,,,,B
2018-03-09 11:37:00,,,,,B
2018-03-09 11:40:00,,,,,B
2018-03-09 11:42:00,,,,,B
2018-03-09 11:45:00,,,,,B
2018-03-09 11:47:00,,,,,B
2018-03-09 11:50:00,,,,,B
2018-03-09 11:53:00,,,,,B
2018-03-09 11:55:00,,,,,B
2018-03-09 11:58:00,,,,,B
2018-03-09 12:01:00,4.220900234425439,4.01933680990883,0.40155794724583505,-9.229095,B
2018-03-09 12:02:00,4.1877007504226444,3.9799158456937804,0.31127085141948774,-9.228851,B
2018-03-09 12:03:00,4.1173561241377,3.9291497926031087,0.14942058256599333,-9.228851,B
2018-03-09 12:04:00,3.916982920174912,3.8054052734400976,-0.0015881141096629747,-9.228638,B
2018-03-09 12:05:00,4.210999717039779,3.983085389132496,0.2504983929720481,-9.228485,B
2018-03-09 12:06:00,4.145318175571864,3.9002377656934613,0.22481031987564215,-9.228363,B
2018-03-09 12:07:00,4.090676236795865,3.9286047450291046,0.22141008367072423,-9.228271,B
2018-03-09 12:08:00,4.187133867733103,3.979799981418665,0.3183666534978835,-9.227997,B
2018-03-09 12:09:00,4.365914459612205,4.100717367801965,0.30199388442868935,-9.227997,B
2018-03-09 12:10:00,4.223674405006886,3.9462320055787603,0.2390069030926263,-9.227936,B
2018-03-09 12:11:00,4.204299719514135,3.9646017271132323,0.25142821178663777,-9.227783,B
2018-03-09 12:12:00,4.243516598810743,4.050579302501013,0.18506965093324057,-9.227478,B
2018-03-09 12:13:00,4.280820280683919,4.162144816160112,0.0997798816136366,-9.227325,B
2018-03-09 12:14:00,4.207341878195402,4.009296907488213,0.30175484054970614,-9.227234,B
2018-03-09 12:15:00,4.231084195097961,4.012169646671138,0.23784369490525847,-9.227051,B
2018-03-09 12:16:00,4.211164709030234,4.104069314819387,0.3128204944861963,-9.226898,B
2018-03-09 12:17:00,4.12384808271487,3.9925671984901,0.29233818914337073,-9.226807,B
2018-03-09 12:18:00,4.221692679304075,4.020199685090661,0.2749538962509912,-9.226685,B
2018-03-09 12:19:00,4.223638456396573,4.067588296261723,0.27043602241634446,-9.226563,B
2018-03-09 12:20:00,4.285466099127462,4.0279988994331335,0.3886701264660024,-9.226318,B
2018-03-09 12:21:00,4.338723638063339,4.124566797600055,0.37691654581942613,-9.226257,B
2018-03-09 12:22:00,4.527578728830285,4.205471587471708,0.4756221250405219,-9.225891,B
2018-03-09 12:23:00,4.3558954289949146,4.131587695260336,0.3960018717422895,-9.225952,B
2018-03-09 12:24:00,4.559231366024592,4.323871651155544,0.4898281023344877,-9.225647,B
2018-03-09 12:25:00,4.3205156120531205,4.1685399304334085,0.31580755543578665,-9.225647,B
2018-03-09 12:26:00,4.40188465353972,4.188309358030695,0.2704040481496901,-9.225647,B
2018-03-09 12:27:00,4.236939606970568,4.001109799634123,0.393555649368313,-9.22525,B
2018-03-09 12:28:00,4.401378619273378,4.134084313144814,0.4315914234134284,-9.225067,B
2018-03-09 12:29:00,4.432900431196678,4.252737267037057,0.42740219136189594,-9.224976,B
2018-03-09 12:30:00,4.357898659129087,4.25245434004269,0.5177116870279534,-9.224945,B
2018-03-09 12:31:00,4.529904000948775,4.349658905728756,0.6871646938360496,-9.224762,B
2018-03-09 12:32:00,4.411500035127357,4.250567970564289,0.35146820403693724,-9.224487,B
2018-03-09 12:33:00,4.279031114741319,4.209968198365928,0.1906206709327578,-9.22464,B
2018-03-09 12:34:00,4.317815211701976,4.162287957445012,0.8051538866689825,-9.224274,B
2018-03-09 12:35:00,4.296833869502984,4.265838842923291,0.22291937979630472,-9.224396,B
2018-03-09 12:36:00,4.350557017155867,4.2345656133232685,0.4943738165057687,-9.224182,B
2018-03-09 12:37:00,4.231487628743644,4.182340199923588,0.11703755852238507,-9.223877,B
2018-03-09 12:38:00,4.350710291220119,4.237580243938964,0.24119553259194415,-9.223663,B
2018-03-09 12:39:00,4.452332764807971,4.282622295500773,0.41948382228833303,-9.223724,B
2018-03-09 12:40:00,4.327968184235257,4.087348366058348,0.25314347954726735,-9.223358,B
2018-03-09 12:41:00,4.307074770026343,4.182758825340171,0.15329521532044676,-9.223236,B
2018-03-09 12:42:00,4.4609588602206625,4.247421094028797,0.4587447988906921,-9.223083,B
2018-03-09 12:43:00,4.509308865001595,4.245213376463278,0.5545312731597853,-9.222809,B
2018-03-09 12:44:00,4.376063574588729,4.1060724734913965,0.4962121946798135,-9.222626,B
2018-03-09 12:45:00,4.452829619198572,4.278781269331995,0.5452110076028323,-9.222443,B
2018-03-09 12:46:00,4.411274959638113,4.196032082797767,0.497050023842899,-9.22229,B
2018-03-09 12:47:00,4.361224077080275,4.221915866850395,0.5128411190063753,-9.221924,B
2018-03-09 12:48:00,4.287272712054686,4.127479956065663,0.17314392508004284,-9.22171,B
2018-03-09 12:49:00,4.465821263587156,4.3166567190383205,0.48473141469597314,-9.221558,B
2018-03-09 12:50:00,4.438608351283483,4.221607598234965,0.3539265720232443,-9.221283,B
2018-03-09 12:51:00,4.4752024017214165,4.206678123228237,0.4544813287598064,-9.221191,B
2018-03-09 12:52:00,4.739431815372023,4.293521512509354,0.37161142941128933,-9.221008,B
2018-03-09 12:53:00,4.458211480700962,4.294622707611977,0.7215412667726762,-9.220856,B
2018-03-09 12:54:00,4.546281113118443,4.255367758222968,0.5792005201128791,-9.220612,B
2018-03-09 12:55:00,4.541478943263688,4.318992210690969,0.2989956521276982,-9.22049,B
2018-03-09 12:56:00,4.492373237105907,4.261434340382042,0.5497307729909435,-9.220093,B
2018-03-09 12:57:00,4.5339295720941175,4.297829433925321,0.42331938368781463,-9.219849,B
2018-03-09 12:58:00,4.497990439660941,4.314469756714404,0.18107956775424627,-9.219757,B
2018-03-09 12:59:00,4.573103688438362,4.405055110882436,0.5945753528335542,-9.219513,B
2018-03-09 13:00:00,4.565340066071442,4.416230171024343,0.4187845352392161,-9.219299,B
2018-03-09 13:01:00,4.4524778917399015,4.181096135821836,0.3720571102334711,-9.219208,B
2018-03-09 13:02:00,4.529460951304014,4.302876174954904,0.38641716094376743,-9.218994,B
2018-03-09 13:03:00,4.409896193614765,4.181995336151486,0.04292788421992633,-9.218536,B
2018-03-09 13:04:00,4.4168869006768405,4.34289893721023,0.15497824366218493,-9.218536,B
2018-03-09 13:05:00,4.29637578642162,4.166094909763967,0.13013681743106043,-9.218201,B
2018-03-09 13:06:00,4.365251794909908,4.222024403239339,0.13127859484858462,-9.218109,B
2018-03-09 13:07:00,4.585456888003342,4.348705361110379,0.28390119169828143,-9.217804,B
2018-03-09 13:08:00,4.609545777960487,4.351256563893859,0.2309366864520026,-9.217651,B
